ASVID	Kingdom	Phylum	Class	Order	Family	Genus	sample_30170	sample_30189	sample_30206	sample_30221	sample_30234	sample_30381	sample_30383	sample_30394	sample_30398	sample_30418	sample_30423	sample_30433	sample_30460	sample_30467	sample_30487	sample_30489	sample_30516	sample_30518	sample_30534	sample_30580	sample_30585	sample_30587	sample_30588	sample_30598	sample_30599	sample_30621	sample_30659	sample_30675	sample_30696	sample_30705	sample_30709	sample_30741	sample_30753	sample_30768	sample_30799	sample_30804	sample_30814	sample_30817	sample_30835	sample_30841	sample_30843	sample_30847	sample_30850	sample_30855	sample_30862	sample_30900	sample_30901	sample_30905	sample_30917	sample_30928	sample_30950	sample_30956	sample_30957	sample_30958	sample_30964	sample_30968	sample_30974	sample_30986	sample_30992	sample_30994	sample_30995	sample_30996	sample_31024	sample_31025	sample_31047	sample_31054	sample_31058	sample_31083	sample_31088	sample_31096	sample_31119	sample_31132	sample_31151	sample_31174	sample_31180	sample_31188	sample_31206	sample_31209	sample_31213	sample_31241	sample_31246	sample_31250	sample_31253	sample_31263	sample_31267	sample_31275	sample_31287	sample_31309	sample_31316	sample_31387	sample_31388	sample_31394	sample_31395	sample_31399	sample_31412	sample_31413	sample_31419	sample_31421	sample_31426	sample_31429	sample_31457	sample_31465	sample_31507	sample_31517	sample_75024
4c690c31de0b564bbe3c1e84bf904441	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	3.3484357	2.4751831	2.3866499	2.3885212	2.6946353	4.8956165	0.8900446	1.1450868	2.4426588	2.8645419	2.4046138	0.8796364	0.938691	1.1953733	2.460105	2.7045404	1.8218818	5.130545	2.6844451	1.3237679	5.0483137	3.8276214	2.6563253	2.3515822	2.2672347	2.6579665	2.3615475	1.8887683	2.0192815	2.5640374	1.8863081	1.8255459	1.3680204	2.693053	0.9096599	3.1359781	3.8165545	2.4267732	4.6751632	2.3808923	2.9229655	2.4221365	2.5114483	1.1879802	3.2316225	2.2906407	2.3717901	2.6557123	1.068881	2.2383686	5.4715613	5.508722	5.1667929	5.3088926	1.5840463	5.4953067	4.1011768	2.6985949	2.5396228	4.0742791	2.3511292	2.6641259	1.7135189	0.8891161	2.5989061	1.2100929	2.4274971	2.4076845	0.9192871	2.890713	5.113819	2.4123354	2.4068175	2.7859131	2.3265583	2.6006972	4.6639538	1.5546317	2.6187345	4.667562	0.8951981	2.2629441	2.4024116	0.944669	3.4299745	2.6763949	2.4095272	2.4162056	5.2727322	4.8291792	4.9577825	5.4020296	2.2745867	4.925228	4.6589559	4.8669409	2.2869506	2.2297557	2.2391371	2.2245219	4.7604083	2.2464429	2.5574429	2.5465169	3.974376
b415261afb4d3aebe175b0c544b69de9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	3.9929397329	5.3744090732	6.2948444251	5.3107905967	5.8245683408	4.2888665605	3.5765535797	3.5565178685	3.7916393566	3.9022600837	6.3113790678	3.5786480109	3.5757508506	3.5480517985	5.2210366486	5.7807533035	3.7312357379	4.3469384473	5.893598012	3.6186518268	4.3309513828	4.0806283427	5.692633649	6.4337215843	5.7885197929	5.6577771971	5.4298380022	3.6981892809	3.6585113363	6.1348515117	3.6291572207	3.6273864765	3.5441232703	5.8305084371	3.552927063	3.9511834362	4.0779955073	5.2649046215	4.2493818511	5.3183929395	3.9124443973	5.2378546118	5.9156360671	3.5480835206	3.9690936572	5.7074696401	6.3806412282	5.5164121031	3.6088050564	6.0156814929	4.4207442384	4.4305043865	4.3521705773	4.3873835947	3.5976656924	4.4276182929	4.1390309944	5.6545280325	5.2638609708	4.1242880003	6.4173998507	5.9604854178	3.6028692171	3.579705304	6.0052365942	3.5475360918	5.2325783795	5.4454592597	3.5834502756	3.9064025182	4.3411676301	5.2910147827	5.6580636266	3.886548358	5.7093620479	5.9692744531	4.2508118658	3.6228888462	6.0195438025	4.2503526711	3.5618519371	6.2459357332	5.3269842667	3.5952830337	3.9868648215	5.9384448563	5.3571956356	5.8967793098	4.3766875069	4.2799650494	4.3032297538	4.4036680252	6.2547117905	4.2970728536	4.2414012738	4.2859535932	6.3829453753	6.3913283693	6.3960049663	6.2294316013	4.2624808776	6.3758234384	6.1666509661	5.3882147864	4.1095818976
6206f02c01dd4fe1125f352d41d51004	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	2.6097986	2.1105771	1.5933242	2.2060212	1.6841793	2.927998	5.2072011	5.213152	4.1510693	2.9075591	1.5712126	5.2094281	5.1760528	5.2399946	2.2177646	1.7038857	4.0594936	2.4646534	1.6482446	4.8273404	2.5062117	2.294789	1.7912884	1.5299374	1.9786017	1.8118691	2.147555	4.4801858	4.8608984	1.579382	4.9363052	4.9023732	5.2078048	1.6815257	5.2932264	2.7435438	2.281697	2.2121282	2.8850601	2.2060281	2.8547749	2.2322191	1.7479186	5.2419717	3.0536797	2.0160999	1.5492446	1.9007167	4.9720174	1.8546371	2.3815549	2.4618479	2.7121992	2.5697635	5.0146445	2.4708795	2.6958524	1.7862447	2.1375245	3.1610113	1.5402587	1.6206913	4.9821914	5.2029213	1.6360172	5.2382268	2.2322487	2.1092586	5.1650322	2.9113643	2.2035649	2.2040632	1.9759414	3.1936965	1.9940317	1.6572253	2.3360736	4.9034883	1.6140807	2.2299823	5.2536667	1.6986031	2.187324	5.0953672	3.5280731	1.6262195	2.1639655	1.8208383	2.3303022	2.0777294	2.0076653	2.301268	1.6865948	2.0202122	2.0199079	2.044077	1.6004227	1.6286318	1.6204763	1.7304503	2.0231615	1.6285008	1.5641408	2.0548589	2.2732495
dca4d682cd154191a0edb8c17261d169	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	3.17702197	3.3625087	3.38996395	3.22771022	3.75561356	3.44285182	6.82113951	6.81519803	5.27478811	3.59169049	3.41822331	6.82468241	6.77522318	6.84962795	3.31065081	3.76615818	5.19382531	2.84446816	3.75048911	6.27340679	2.90041608	2.76360485	3.68160923	3.36129391	3.15631322	3.67874253	3.21383453	5.76160727	6.27162309	3.60997653	6.38538549	6.34249916	6.79519675	3.75422199	6.94072353	3.35824004	2.75016012	3.26974914	3.41150813	3.21830264	3.51877568	3.25762308	3.50737141	6.85278237	3.75089076	3.17060199	3.3830931	3.65520005	6.48617273	3.15699401	2.69804414	2.78131966	3.1368206	2.93702466	6.51326171	2.79353847	3.22718384	3.73891356	3.43725992	3.82484286	3.35859256	3.72963953	6.46034244	6.81505186	3.64303232	6.84637994	3.2639854	3.27993683	6.76053392	3.59511508	2.54120637	3.25621684	3.31771473	3.97360792	3.21676974	3.63999568	2.73558631	6.36109693	3.67341191	2.61175795	6.88622047	3.22168766	3.24997291	6.66253529	4.36065628	3.74402677	3.26511683	3.37091181	2.66770622	2.42485387	2.34262966	2.61856117	3.23719142	2.35786849	2.38202419	2.38730488	3.27084876	3.20082554	3.21265365	3.17290966	2.37641425	3.21927939	3.6047038	3.46919266	2.72850915
b697934cc1d3fbf7444a1761f7f54b82	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.014	32.902006857	22.731137826	24.703702818	21.097298774	27.843841441	24.587862849	40.922336779	38.288556812	33.491239227	34.53553212	25.043550898	41.054727392	40.529152087	37.655330952	21.909966981	27.861189469	37.827374432	24.895662376	27.920799118	38.589947999	25.146488683	31.498980243	26.787494548	24.655551924	21.01259819	26.692481686	21.124492025	35.852601136	33.342580817	26.871083737	33.776988647	34.280149784	36.125479576	27.840252913	40.168970139	33.526305724	31.597283403	21.531501613	25.809220824	21.001152399	34.352366141	21.350368887	25.295370368	37.717372211	32.313073651	21.067514958	24.782639402	26.169602614	40.371235563	21.424483962	23.55624786	23.116228089	23.958832023	23.709285905	35.605071056	23.153261774	29.08973445	27.330987405	23.370155715	27.932901003	24.591943731	27.827828601	34.635196255	41.001634936	26.973191616	37.520294825	21.416523045	21.922262074	40.862513039	34.378580796	25.786922896	21.404571934	22.708911442	34.272877386	21.636506063	26.872847653	27.449580548	36.531435284	27.332580931	27.770572984	40.529234665	22.643685422	21.385210989	40.981530914	29.99624164	27.940760153	21.610576024	23.735044898	24.645769699	27.5073448	27.156648034	24.142727507	22.85318385	27.258476769	28.478463646	27.442867956	23.499150486	22.666761645	22.824011184	22.002448355	27.996901678	22.863414371	26.876048684	23.931336608	30.88079825
35481fb237420b4a9a1a148592a7d192	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	1.408273379	1.729999392	1.842459974	1.410688541	2.653020349	1.592567461	3.062190415	3.022413574	2.339268625	1.5853358	1.907826367	3.066239259	3.03559957	3.028310212	1.604969309	2.673655648	2.316871848	1.329900098	2.64481489	2.79346178	1.352701714	1.230546549	2.477607745	1.785677759	1.2573703	2.469493759	1.381801609	2.555251723	2.756340806	2.339943498	2.802021236	2.786097283	2.984264639	2.650216008	3.100637918	1.484218822	1.223510861	1.511509962	1.571100419	1.388474808	1.552697643	1.481805751	2.09075089	3.030492161	1.67179428	1.290176081	1.831165451	2.408603787	2.910161125	1.272431642	1.280046413	1.322144234	1.467077744	1.384149082	2.868288419	1.327162716	1.462202912	2.605680846	1.899305582	1.735048221	1.778369904	2.601191723	2.835083172	3.061556201	2.40743391	3.025087525	1.496906666	1.540541826	3.035675231	1.587364208	1.185654183	1.479001293	1.638258884	1.761160167	1.402902289	2.39858604	1.256379252	2.816522459	2.477364941	1.197854614	3.082390849	1.442895335	1.464944657	2.995279546	1.952137573	2.632439259	1.501999078	1.774275711	1.254299091	1.115876771	1.081573811	1.237762307	1.48138937	1.087470171	1.085396906	1.098994866	1.569761468	1.402282267	1.431407321	1.322787172	1.087769753	1.445799545	2.329727987	1.977129606	1.220366736
6ed2412512e9c2eca66d7226f1977035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	1.792931784	1.231781554	1.114397574	1.227854546	1.220666499	1.235454806	2.446524051	2.282852246	1.929163963	1.937131046	1.116224934	2.454361539	2.422115189	2.243095941	1.248025711	1.226568593	2.217104571	1.205634689	1.212178708	2.291600844	1.23077019	1.645050169	1.22613097	1.093975076	1.151719313	1.230037519	1.209089467	2.100619053	1.947175425	1.165822443	1.980770352	2.015633148	2.14661632	1.219809295	2.400821852	1.854816596	1.649024259	1.238008984	1.31625164	1.226118734	1.920674119	1.241164074	1.177062801	2.247022019	1.79287567	1.164940229	1.103040987	1.244342814	2.40715412	1.118971158	1.107703431	1.094370887	1.174749511	1.147878032	2.105232672	1.098034019	1.527439671	1.238024362	1.254507281	1.485835145	1.095261455	1.202272502	2.042716968	2.450943008	1.184583617	2.234559108	1.242388844	1.213169356	2.442351035	1.926553603	1.225190571	1.232925236	1.187878989	1.935970346	1.169348863	1.188569807	1.366434598	2.16054827	1.18721519	1.370785394	2.422820579	1.096650806	1.22711733	2.448502576	1.657687197	1.206826395	1.224448404	1.162174431	1.169779256	1.322678091	1.279004204	1.130785334	1.097527656	1.289958528	1.376189616	1.30935115	1.08607382	1.07499162	1.076120156	1.09186106	1.342948421	1.079548469	1.161725187	1.241452794	1.596111207
f0f99f83eb7bb83700cd7a614da6de9a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium_sp.UBA1819	4.25260468	3.93565738	4.11275759	3.91233224	4.0471913	4.27556608	3.49970249	3.50029405	3.83028208	4.15655794	4.1177128	3.49936876	3.50832572	3.49361496	3.90367153	4.03948875	3.82707695	4.39538447	4.0596343	3.60925258	4.38132076	4.34845683	4.0179294	4.13788498	3.9957024	4.01136563	3.93310086	3.72064698	3.62590911	4.09646226	3.59877227	3.60453858	3.50469972	4.0482501	3.47501224	4.21007176	4.35039599	3.90839567	4.27075849	3.91274122	4.17213901	3.90223749	4.04841192	3.49297714	4.14293901	3.98208188	4.12883239	3.98367631	3.56665689	4.03991608	4.43926989	4.42651529	4.34473652	4.38807797	3.56616395	4.42372465	4.27748304	4.01454077	3.92136987	4.16741096	4.13456501	4.07084106	3.57805806	3.5013414	4.07400931	3.49428485	3.90190614	3.94256624	3.51189178	4.15678738	4.44899222	3.91171233	3.98584911	4.08364118	3.98705406	4.06705001	4.39263508	3.59700066	4.07865865	4.41516018	3.48599696	4.08998454	3.91766398	3.53154262	4.03958811	4.06749542	3.92453998	4.03516584	4.43433057	4.45621018	4.47642474	4.44977704	4.09325699	4.47221605	4.45518678	4.4643807	4.12095083	4.11650217	4.11846689	4.08229244	4.46094045	4.11507925	4.10215647	3.94638624	4.3612963
12c05cf3694a141871095c85fbd72813	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2	8.16142249	4.85336718	5.69993498	4.57553395	5.8135407	7.42008825	5.13933746	5.135389	6.31065217	7.86589249	5.75340122	5.1350554	5.17987293	5.10331533	4.64194019	5.79056722	6.51522819	7.97312766	5.86379557	5.5969232	7.93635722	8.47637972	5.60008683	5.78022844	4.8647908	5.56687187	4.65526681	5.97171609	5.48363412	5.87609872	5.41264709	5.46351037	5.14161812	5.816665	5.0412547	8.03058889	8.49583198	4.61473153	7.51986074	4.56518867	7.92492322	4.56982163	5.5404309	5.1009829	7.59822445	4.82315331	5.76268243	5.41375735	5.42208688	5.07498829	8.00828389	7.89575627	7.64304272	7.79788779	5.34810962	7.88684227	7.88861316	5.64731673	4.87625904	7.28377123	5.76260298	5.89036142	5.3814344	5.142543	5.81262893	5.10538638	4.57684469	4.78414572	5.18941638	7.85600644	8.31805478	4.61124611	5.0292743	7.50010774	4.91074603	5.77752028	8.24231755	5.47925165	5.86636972	8.38017292	5.08818171	5.39525787	4.63066744	5.27271408	6.93822768	5.89079221	4.68223442	5.32101463	8.1181945	8.54424149	8.60737412	8.128187	5.4310444	8.59824498	8.65713277	8.57997539	5.59934473	5.49086899	5.51575841	5.2940468	8.63076233	5.50849384	5.89490346	5.02854596	8.47271134
f625f6877cd9a9bbd305ff5e9d3fb15c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	10.7792022823	9.7899531792	11.4738477514	9.7417304496	10.3885827248	10.7740510217	7.5931852607	7.7328764579	9.0632690063	10.3573594792	11.4861811243	7.5835598967	7.6465290211	7.7422080996	9.5306023758	10.3065437851	8.9392133845	11.3010727639	10.5151240721	8.1067661282	11.2365976211	11.2412244161	10.1982590859	11.7445912306	10.6858893497	10.1370902198	9.974810393	8.6047408671	8.3494322909	11.0362663792	8.2526707292	8.2575820902	7.8590072567	10.4001847744	7.5524835293	10.5889207938	11.2552647185	9.6331291009	10.7709448775	9.7601745053	10.4255359011	9.5872943482	10.707609615	7.7368175542	10.2908695318	10.523538441	11.6349227424	9.8961608194	7.8600830539	11.1146629208	11.4410613739	11.3483395924	11.0361189694	11.1993920001	8.0752226204	11.3360890795	10.8521284772	10.0964054722	9.5463109224	10.375865734	11.7173197508	10.6466148318	8.160218727	7.5927551178	10.7842559848	7.7515002885	9.5742705586	9.9688516902	7.6375999819	10.3605609204	11.5974612132	9.6903378589	10.3451959492	10.0518037723	10.500292733	10.7206388819	11.3565290166	8.1349368675	10.7905364417	11.4797299797	7.5713320922	11.5000876887	9.7619181948	7.7004344134	9.8840749027	10.5974549012	9.8099188665	10.7563488809	11.4746184655	11.6931470614	11.8110707997	11.5292861983	11.5058592189	11.7877879696	11.7385607198	11.7451731369	11.7176025745	11.7832092185	11.7831610244	11.5037628444	11.7537603064	11.7417101574	11.096021168	9.7580263577	11.2979863565
0f887754fea4181d97354ace981c35df	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	1.6593561	3.0083692	2.3680537	3.2293544	2.1999898	1.6228054	2.2277278	2.2298659	1.9679066	1.7268798	2.3197097	2.2279474	2.2211489	2.2365816	3.1709956	2.2172752	1.9704429	1.5429568	2.1602677	2.141582	1.5516092	1.6002058	2.3853402	2.3104888	3.0320908	2.411738	3.1754689	2.0539634	2.1325692	2.17846	2.1542731	2.1477647	2.2291307	2.1976872	2.2497071	1.6876065	1.6000131	3.1977074	1.6284229	3.2374951	1.7157439	3.2304166	2.4655203	2.2370454	1.7307109	3.0607436	2.3195578	2.5354286	2.1737247	2.8841792	1.5068312	1.5098413	1.5706614	1.5373315	2.1781317	1.5118418	1.6335027	2.3359793	2.9783621	1.7077057	2.3258129	2.1413327	2.1693019	2.2263085	2.2245652	2.2361961	3.2249437	3.0735692	2.2175086	1.7263445	1.5172534	3.201578	2.8872991	1.777975	2.9929207	2.2525651	1.5559074	2.1517719	2.1746982	1.5452515	2.2401655	2.6372723	3.1885413	2.2012285	1.8049737	2.1377508	3.1489238	2.6607538	1.517939	1.5232543	1.5136254	1.5062865	2.6082702	1.5157107	1.5315279	1.5199253	2.4734067	2.5691538	2.5483583	2.721362	1.5257413	2.5527363	2.1633641	2.8586199	1.5907986
5d3bfe59052fd3221feb7af614fb92cb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	7.961144017	9.911577359	10.635863987	9.704010855	10.657488595	7.850285406	7.143257345	7.201369569	7.549693606	7.898007574	10.676534826	7.138586409	7.163390913	7.20701856	9.742116034	10.632984271	7.54194951	7.941361587	10.703666255	7.30709415	7.937305349	8.006393351	10.485156637	10.710991387	9.959601684	10.456231927	9.774091969	7.440225619	7.365077723	10.747339103	7.345983598	7.352537634	7.249935349	10.660484468	7.136416448	7.939856858	8.007977963	9.728917318	7.861074901	9.697563277	7.912229187	9.69371421	10.47270521	7.205095684	7.853346865	9.922685715	10.691238116	10.325237751	7.225440618	10.136497679	7.956694309	7.948140695	7.896843472	7.929626109	7.302757937	7.946689032	7.91634946	10.511896488	9.912001038	7.802656239	10.696063726	10.732894634	7.330052269	7.141545714	10.682758411	7.210442264	9.69831229	9.869708699	7.157230384	7.896952249	7.983249573	9.728220448	10.070703193	7.816204074	9.989123286	10.652751533	7.976989085	7.314089149	10.723364126	7.993139866	7.140329782	10.400345619	9.745767091	7.175311076	7.72247541	10.730298539	9.786899674	10.310752129	7.963250826	8.008419677	8.007285851	7.965887731	10.42864345	8.008238662	8.016896118	8.009106421	10.56866948	10.485249592	10.505142247	10.320380802	8.013481566	10.497764019	10.765441284	10.037383811	8.003524018
5d7d666f614379e3cd70daaf21e58986	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	2.079501351	2.828619109	2.145495559	3.005152669	2.153352557	2.123607876	1.629516412	1.675637464	1.873239035	2.020974511	2.10896871	1.626693598	1.64058759	1.683649117	2.986372017	2.17500356	1.82314013	2.180287105	2.109744854	1.716650376	2.172081914	2.138775069	2.310576503	2.072758852	2.734940971	2.337602777	2.93348622	1.800479753	1.793104656	2.062983281	1.779549884	1.776318265	1.714349678	2.150419552	1.6334107	2.054847786	2.139641348	2.993747844	2.116355354	3.00942291	2.030330072	3.025580992	2.30934486	1.68232605	2.026228232	2.777509405	2.091523196	2.458600131	1.667545514	2.567986816	2.202675101	2.195206377	2.156198892	2.175947727	1.742631779	2.193618274	2.107877512	2.287221319	2.837235562	2.059630599	2.086456672	2.081548596	1.762636171	1.628346077	2.124716353	1.686236344	3.022742595	2.856049605	1.635462845	2.022494898	2.207681531	2.989459676	2.668119902	1.98567976	2.728115779	2.152777006	2.173112506	1.739338788	2.0882337	2.184593197	1.631654785	2.337306358	2.970253769	1.641665052	1.992282374	2.084603264	2.933829372	2.44736712	2.200546643	2.208741064	2.222943275	2.208917725	2.315288524	2.220034464	2.208457023	2.214607757	2.191436637	2.253039323	2.23789617	2.397959974	2.212682804	2.246041549	2.045595057	2.719772552	2.148288599
09aa39e78c9dbe10d6cb7f0f0f2912d7	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	2.825665952	3.089194022	2.750356845	3.151887142	2.834866915	2.58706967	4.597350795	4.471952172	3.661378738	3.05100214	2.738158478	4.605150669	4.560618671	4.456152677	3.156508961	2.848838897	3.818325257	2.374844134	2.811597293	4.274258863	2.405487862	2.614889591	2.897978469	2.70675329	3.00805839	2.910945722	3.114382811	3.953063245	4.040010855	2.755027641	4.101927665	4.106761572	4.363762564	2.833055867	4.608709216	2.918932391	2.614170457	3.152148267	2.625793664	3.152395241	3.0151378	3.165656111	2.85896857	4.460263774	3.020659242	3.030335588	2.721751333	2.9669474	4.440424952	2.923803704	2.263985343	2.27540864	2.44480802	2.358153515	4.232596657	2.281518782	2.69025492	2.899384439	3.108256309	2.870923677	2.713232433	2.792358194	4.167430741	4.598932646	2.79426506	4.448626966	3.165265625	3.086951845	4.57079103	3.045778446	2.300321511	3.148429708	3.000726733	3.188779268	3.012167092	2.807818192	2.438996556	4.216304403	2.782606305	2.407004803	4.604140991	2.816525126	3.138174853	4.537917632	3.160461803	2.797299738	3.122727191	2.900329597	2.298893714	2.328935485	2.286173422	2.259994197	2.807543948	2.295555334	2.354133492	2.313335402	2.750117707	2.769879549	2.763883984	2.840411956	2.332387738	2.769268617	2.744983904	3.056830433	2.577210877
56997de5a2ae443fb249f7898ec860c3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.003	4.4614037	2.9860603	4.3824342	2.6316079	4.3481435	3.9441415	2.9907097	2.9914777	3.5298025	4.3307128	4.4563202	2.9879133	3.0118542	2.9765185	2.6696838	4.3024487	3.6651687	4.2310106	4.4383463	3.2156582	4.2155025	4.6095655	4.0280935	4.5358049	3.1764805	3.9731525	2.775474	3.3842476	3.1343205	4.544668	3.107336	3.1354616	2.9959319	4.3543875	2.9459871	4.4027465	4.6217996	2.6551751	4.0145347	2.6231461	4.359179	2.5916555	4.0396093	2.9753642	4.1597205	3.0914891	4.4944724	3.727473	3.1287144	3.5162549	4.221313	4.1520556	4.0425153	4.1138143	3.0863501	4.14812	4.2593384	4.0737787	2.9685669	3.9320288	4.5070235	4.4984	3.1007681	2.9914225	4.4142344	2.9776013	2.5972572	2.93228	3.0146738	4.3239012	4.429814	2.6632555	3.3129856	4.138111	3.1922816	4.3565614	4.4173993	3.1486275	4.4881655	4.4963637	2.9682644	3.9903402	2.7016827	3.0548703	3.7943675	4.4909366	2.7751538	3.761563	4.3018243	4.5812395	4.6118732	4.2974353	4.0359212	4.6082303	4.6610682	4.6008205	4.2912894	4.1647793	4.1961286	3.8642384	4.6387071	4.179098	4.5812252	3.2044187	4.5982925
b77e30af54ca82281f2a888d2139dcc7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	12.667764414	8.386809431	10.088252698	7.888364878	10.302392832	15.188703802	6.777360575	7.412604747	10.353179553	11.694700746	10.200636638	6.74566352	6.911316756	7.531620549	7.987637548	10.245564043	9.175264376	15.759957664	10.415093048	7.888976525	15.607731964	13.604156829	9.845724595	10.263041479	8.452742719	9.775487146	8.039266247	9.162230771	9.326289014	10.461881411	9.062022285	8.957461888	7.956842887	10.309582975	6.830217047	12.254161637	13.588209471	7.94441676	14.820147453	7.87365196	11.824856567	7.866579208	9.747774795	7.513399875	12.26759724	8.36907702	10.223837525	9.454316738	7.245542588	8.842926061	16.376003864	16.419831751	15.738630951	16.040658146	8.421488029	16.393518926	13.912763582	9.939165953	8.415114717	13.66684664	10.222859958	10.482178284	8.722215416	6.768729038	10.312401663	7.567645197	7.876708811	8.266351428	6.853097447	11.740488531	15.814180556	7.942472815	8.738089254	11.409737443	8.520306936	10.238492034	15.012843994	8.355333361	10.427963065	15.051170066	6.798373806	9.464033678	7.980793557	6.923041945	12.401192535	10.482488976	8.07663758	9.310717334	16.048516992	15.367889062	15.598018702	16.277598525	9.532487973	15.541525894	15.092959597	15.438764414	9.875958357	9.658889513	9.708042687	9.267003205	15.263873532	9.6921653	10.507116253	8.715461294	13.858216951
040a10ba2dda0684073503e06c8c1b18	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	2.86831323	0.9947058	1.22407986	0.77982337	1.66316412	3.25556465	2.17600389	2.35470954	2.72975152	2.77520521	1.2688376	2.16593491	2.20725391	2.39409599	0.88846574	1.66903007	2.48842069	3.24889644	1.6697566	2.37067563	3.23870928	2.93256064	1.52806126	1.21171271	0.76404357	1.5169538	0.78168625	2.5679006	2.68577374	1.51534407	2.65883632	2.63510028	2.50037052	1.66240062	2.21922699	2.83771297	2.9267379	0.83610734	3.19661413	0.76694374	2.78840753	0.8125706	1.31824355	2.38972628	2.87752269	0.77094785	1.23171732	1.45409123	2.23677175	0.81248643	3.31766498	3.34431526	3.29513151	3.31486397	2.54380167	3.34241762	3.0440841	1.60391685	1.08452244	3.07884909	1.20416971	1.65322627	2.60973462	2.17011609	1.53645328	2.40332562	0.82127827	0.8856328	2.18451268	2.78344102	3.19973485	0.81993004	0.98456337	2.76622741	0.8429622	1.52460942	3.12669998	2.49163186	1.58384959	3.10788879	2.19903268	0.96047385	0.81712904	2.1834741	2.95954217	1.66949122	0.84589023	1.11239909	3.26019508	3.11272506	3.121191	3.28369202	0.98646969	3.11830454	3.06126622	3.11244317	1.06484713	0.95957272	0.9788998	0.88121609	3.08433129	0.98461517	1.51425942	1.15546561	2.96020727
8e80db12c1749f35e3a86cc377d1fbd6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	3.1211073	2.0703777	2.7119492	2.0739968	2.2193327	2.8491246	1.5127568	1.5159808	2.1270024	2.9145148	2.7101393	1.5112114	1.5312194	1.5038367	1.9780976	2.1870371	2.1833509	3.1841226	2.2673634	1.7338122	3.1506527	3.3716776	2.1650349	2.8202695	2.4583116	2.1425213	2.1683788	1.9356356	1.7201795	2.492936	1.678455	1.6940908	1.5256171	2.2239472	1.4701011	3.0217265	3.3846448	2.0248802	2.8872764	2.0824961	2.9496751	2.0083529	2.3949841	1.502596	2.8036667	2.3918569	2.7744317	2.056653	1.6457539	2.62727	3.2215728	3.14347	2.9841526	3.0717518	1.6302221	3.1370979	3.0449529	2.1141642	1.9626267	2.7203466	2.8110964	2.3201843	1.6500091	1.5147383	2.3924589	1.5052223	2.0023562	2.1551224	1.5353014	2.9115299	3.4068155	2.0496596	2.2948103	2.7250874	2.3746377	2.3691293	3.3068772	1.6894154	2.3875343	3.3981362	1.4904026	2.7615756	2.0788784	1.5734319	2.4943553	2.2985002	2.0949368	2.4430469	3.2851881	3.5300994	3.5992154	3.3022786	2.7603903	3.5865589	3.5967794	3.5637348	2.8332361	2.8748204	2.8718945	2.7747409	3.589881	2.8546156	2.5160056	2.0381165	3.3883717
